id,brand,name,year,price,Город,"Объем двигателя, л",Кузов,Пробег,Коробка передач,Цвет,Привод,Есть доставка
810575,Daewoo,Damas,2001,4143,Бахмалский район,,,,механика,,,
1187571,Chevrolet,"Captiva,",2015,20000,Ташкент,3.2 (бензин),кроссовер,96000.0,автомат,белый,полный привод,
1187567,Hyundai,Tucson,2006,9636,Ташкент,2 (бензин),кроссовер,211000.0,механика,дельфин,полный привод,
1187572,Chevrolet,"Captiva,",2014,17900,Ташкент,3 (бензин),кроссовер,115000.0,автомат,белый,полный привод,
585978,ГАЗ,24011,1985,1542,Элликкалинский район,,внедорожник,,механика,серый,,
1144032,ВАЗ (Lada),2106,1996,3000,Ташкент,0.3 (газ-бензин),седан,,механика,молочный цвет,задний привод,
1187570,Chevrolet,Labo,2016,6600,Китабский район,,фургон,297000.0,механика,белый,,
1134380,Chevrolet,"Matiz Best,",2010,3000,Ташкент,1 (бензин),хэтчбек,200000.0,механика,белый,передний привод,
1134374,Chevrolet,Malibu 2,2017,27000,Ташкент,2.4 (бензин),седан,59000.0,механика,белый,передний привод,
1187562,Chevrolet,"Nexia 2,",2015,7000,Ташкент,1.6 (бензин),седан,75000.0,механика,белый,передний привод,Да
1134395,Kia,Sedona,2017,28500,Ташкент,3.3 (бензин),минивэн,52000.0,автомат,бронза,передний привод,
1123664,Mercedes-Benz,Viano,2016,32500,Ташкент,2.4 (бензин),минивэн,80000.0,автомат,черный,задний привод,
810356,Chevrolet,"Nexia 2,",2009,4300,Бухара,1.5 (газ-бензин),седан,236600.0,механика,жёлтый,передний привод,
1154109,ВАЗ (Lada),Самара 2 (седан 2115),2003,2891,Каракульский район,1.5 (газ-бензин),седан,2000.0,механика,серый,задний привод,
1070395,Ford,Transit,1994,5500,Шерабадский район,,,460000.0,механика,,,
700860,ГАЗ,3110 (Волга),1998,2200,Сарыасийский район,8 (газ-бензин),седан,,механика,белый,задний привод,
968141,Chevrolet,"Nexia 2,",2011,5000,Ташкент,1.6 (бензин),седан,290000.0,механика,белый,передний привод,
1164537,ГАЗ,31029 (Волга),1996,2500,Кушрабатский район,3 (бензин),седан,,механика,белый,задний привод,
1034121,Daewoo,Matiz (Standart),2007,3300,Ангрен,1.5 (газ-бензин),седан,378000.0,механика,серый,передний привод,
992088,Chevrolet,"Captiva,",2011,12800,Ташкент,3.2 (бензин),кроссовер,140.0,автомат,белый,полный привод,
894655,Mitsubishi,Lancer,2008,13000,Чирчик,2 (бензин),седан,150000.0,автомат,серебристый,,
1170624,Mercedes-Benz,V 250,2016,39900,Ташкент,,,220000.0,автомат,черный,,
1163971,Kia,Bongo,2012,14800,Ташкент,,,237000.0,механика,,,
1147861,Kia,Carnival,2007,13000,Ташкент,,минивэн,67000.0,автомат,,,
1173802,Mercedes-Benz,V 250,2016,39500,Ташкент,,,220000.0,автомат,,,
1168726,Mercedes-Benz,Vito,2016,31500,Ташкент,,,,механика,черный,,
1164285,Kia,Bongo,2019,24500,Ташкент,,,27000.0,механика,,,
1122098,Mercedes-Benz,Vito,2012,14500,Ташкент,,,,механика,,,
1030625,Mercedes-Benz,V 250,2015,41500,Ташкент,,микровэн,,автомат,,,
1197458,Chevrolet,Damas,2007,5300,Кошкупырский район,0.8 (газ-бензин),,120000.0,механика,белый,,
1182795,Chevrolet,"Lacetti,",2018,10500,Бекабад,1.5 (газ-бензин),седан,34000.0,механика,белый,передний привод,
1043350,Mercedes-Benz,Sprinter,1998,13500,Ташкент,,универсал,360000.0,механика,,,
1113991,Mercedes-Benz,Vito,2013,22500,Ташкент,,микровэн,188000.0,механика,,,
1190188,ВАЗ (Lada),2106,2000,2500,Гулистан,,,,механика,,,
1163994,ВАЗ (Lada),2106,1996,2700,Коканд,,седан,,механика,белый,задний привод,
1090144,BMW,318,1995,7500,Бухара,1.8 (бензин),седан,295000.0,механика,черный,задний привод,
979902,Chevrolet,Damas,2015,7000,Ташкент,1 (газ-бензин),,,механика,белый,полный привод,
1134565,Daewoo,Damas,2001,3500,Карши,,,,механика,,,
1163989,Daewoo,Lacetti,2005,6500,Ташкент,1.8 (газ-бензин),,470000.0,механика,черный,передний привод,
1069889,Ford,Scorpio,1985,1200,Бухара,2.2 (дизель),седан,,механика,бежевый,задний привод,
1155249,BMW,318,1999,10000,Наманган,1.8 (газ-бензин),седан,345000.0,механика,черный,передний привод,
1175658,Chevrolet,"Lacetti,",2019,12700,Ташкент,1.5 (бензин),седан,16900.0,автомат,коричневый,передний привод,
1216243,JAC,S5 (Eagle),2019,24000,Ташкент,,кроссовер,1.0,автомат,белый,передний привод,
1216232,Chevrolet,"Nexia 2,",2010,4800,Бешарыкский район,1.6 (бензин),седан,,механика,белый,передний привод,
1216242,Chevrolet,"Nexia 2,",2010,4800,Бешарыкский район,1.6 (бензин),седан,500000.0,механика,белый,передний привод,
1216234,Daewoo,Nexia,2008,4400,Коканд,1.5 (газ-бензин),седан,,механика,,,
926501,ВАЗ (Lada),2101,1974,385,Наманган,,,,механика,,,
887399,Chevrolet,"Captiva,",2019,30000,Карши,3 (бензин),кроссовер,70000.0,автомат,черный,полный привод,
903553,Chevrolet,"Spark,",2018,7000,Ташкент,1.3 (бензин),хэтчбек,68600.0,механика,белый,передний привод,Да
1175653,Daewoo,Nexia,2010,3854,Наманган,,,,механика,,,
1209657,ВАЗ (Lada),2106,1988,2400,Ташкент,1.6 (бензин),седан,,механика,молочный цвет,задний привод,
771985,Chevrolet,Nexia,2016,7000,Бухара,1.5 (газ-бензин),седан,51000.0,механика,белый,передний привод,
1124840,Chevrolet,"Malibu,",2013,17344,Ташкент,2.4 (бензин),седан,94500.0,механика,хамелеон,передний привод,
1093844,ГАЗ,3110 (Волга),1998,3000,Шахриханский район,,седан,,механика,белый,задний привод,
1101869,Chevrolet,"Lacetti,",2009,7227,Хазараспский район,1.8 (бензин),седан,47500.0,механика,белый,передний привод,
945452,Chevrolet,"Nexia 2,",2014,6800,Ташкент,1.5 (бензин),седан,52000.0,механика,дельфин,передний привод,
1133688,Daewoo,Nexia,1996,3854,Джизак,,,,механика,,,
848185,Mercedes-Benz,Vito,1998,7500,Андижан,2.2 (газ),минивэн,300000.0,механика,белый,передний привод,
1187550,Foton,Tunland,2020,15803,Ташкент,1.5 (бензин),пикап,,механика,белый,,
850312,Daewoo,Nexia,1999,3373,Нарпайский район,,,,механика,,,
1175644,Daewoo,Tico,2003,3373,Хивинский район,,,200.0,механика,,,
987532,ВАЗ (Lada),Самара (хэтчбек 2109),1992,2000,Фаришский район,,седан,,механика,красный,передний привод,
1197428,Москвич,412,1988,964,Наманган,,,,механика,зеленый,задний привод,
1201805,Chevrolet,"Lacetti,",2013,8200,Ташкент,1.6 (газ-бензин),седан,300000.0,автомат,белый,передний привод,Да
1154073,Daewoo,Nexia,2001,4500,Фергана,1.5 (газ-бензин),седан,340.0,механика,белый,передний привод,
1081005,Chevrolet,"Matiz,",2013,4600,Бухара,0.8 (бензин),хэтчбек,,механика,,передний привод,
1201798,ВАЗ (Lada),2106,1983,1927,Наманган,,седан,200000.0,механика,молочный цвет,полный привод,
1201799,Chevrolet,"Spark,",2012,5500,Ташкент,1.3 (бензин),универсал,145000.0,автомат,жёлто-зеленый,передний привод,
1201796,Chevrolet,"Nexia 2,",2015,6500,Асакинский район,1.6 (газ-бензин),седан,120000.0,механика,белый,передний привод,
1001833,Daewoo,Matiz Best,2006,3800,Андижан,1 (газ-бензин),седан,,механика,,,
1187552,Chevrolet,Matiz Best,2010,3800,Ташкент,1 (бензин),седан,284000.0,механика,белый,передний привод,
864877,Daewoo,Matiz (Standart),2005,3373,Нукус,,хэтчбек,150000.0,механика,серый,передний привод,
1103838,ВАЗ (Lada),2106,1990,1445,Дехканабадский район,,,,механика,,,
1201778,Chevrolet,Nexia 2,2015,6200,Кургантепинский район,1.6 (газ-бензин),седан,95000.0,механика,мокрый асфальт,,Да
1201782,Chevrolet,"Cobalt,",2014,7500,Ташкент,1.5 (бензин),седан,131000.0,механика,мокрый асфальт,передний привод,Да
